"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
2.3174933033001,9.80394981338745,5.47072906265154,3.52512621919221e-06,0.00246950585920562,4.37120065070137,"LRP4"
2.50318096608771,11.1708476128034,5.4653180953844,3.58435628969821e-06,0.00246950585920562,4.35590804189816,"SRRM2"
2.46956847928519,9.81424497902174,5.43724727048398,3.90793986085683e-06,0.00260830561088063,4.2765791706076,"ANKRD36"
1.59284718490877,8.90279904715394,5.41279811177216,4.21342115955274e-06,0.00269457256656613,4.2074942139051,"THRA"
1.48293680202231,9.85779409864377,5.4044505904025,4.32308156201998e-06,0.00269457256656613,4.18390919987525,"ERBIN"
2.32576264541662,5.61747947649279,5.38718224820339,4.55904866107554e-06,0.00269457256656613,4.1351233842912,"AGAP9"
1.92465427796119,9.04699594542888,5.37975263014021,4.66448255257322e-06,0.00269457256656613,4.11413530683134,"ZIC2"
1.64039399376973,9.375154015496,5.37950752762133,4.66800191792053e-06,0.00269457256656613,4.11344293088972,"MSI2"
2.72923489440483,8.29741126120179,5.35536767857405,5.02790854514926e-06,0.00282594922913942,4.04525799542905,"SMC3"
2.16166880768127,8.11647298219625,5.33514398355777,5.35062534450931e-06,0.00293022195148794,3.98814495919759,"MT1M"
1.82975107764721,9.11302548532272,5.32040937621131,5.59867056558101e-06,0.00296779768245876,3.94654002473127,"KCNJ10"
-2.2516069493127,4.78227786965848,-5.31473909357056,5.69714884262614e-06,0.00296779768245876,3.93053086449723,"LOC729870"
-1.27379456675818,7.90245190107596,-5.28093454172594,6.32109919201496e-06,0.00315167270886966,3.83510842453267,"POP4"
1.70902092412533,8.57168200896548,5.26752400742467,6.58707520495447e-06,0.00315167270886966,3.79726347007307,"RFX4"
2.59555812625463,7.22177267184917,5.2665234022829,6.60736158234597e-06,0.00315167270886966,3.79443996938656,"KCNN3"
1.87348891401502,10.39316201087,5.26490124190588,6.64038167895565e-06,0.00315167270886966,3.78986264025362,"CHD9"
2.08414178265894,10.6541120154787,5.24961652336975,6.95969127265336e-06,0.00319636840700411,3.74673745871824,"MT1F"
-1.1959769558968,10.1753007026313,-5.24239515520492,7.11582277398582e-06,0.00319636840700411,3.72636555658229,"NDUFA1"
1.67310005669592,8.74136429137502,5.23931278773857,7.18352296732827e-06,0.00319636840700411,3.71767059671895,"USP42"
2.06759425496361,8.60722666521882,5.22610917634833,7.4808523133962e-06,0.00321361781378525,3.68042893980211,"EP400"
1.75474465332847,9.16485807561283,5.22427046334436,7.52321803021175e-06,0.00321361781378525,3.67524325601258,"DDIT4"
1.39333349416082,7.95021341773195,5.19682749451362,8.18465274386816e-06,0.00342760418242228,3.59786244456016,"LZTS2"
2.00000381964935,7.12541730374638,5.16223332874434,9.10144619860747e-06,0.00364844619622534,3.50036302235215,"GAREM2"
1.84709512750356,9.23388623523446,5.15204648763283,9.39038043348123e-06,0.00364844619622534,3.47166302648944,"PBXIP1"
-1.19285052003441,7.84392907902254,-5.15043490210308,9.43691876190498e-06,0.00364844619622534,3.46712306085904,"MAGI3"
-2.05298281286564,3.42267419123056,-5.1422154169743,9.67786688259913e-06,0.00364844619622534,3.44397006082923,"LOC105370549"
1.80029279437511,9.53467452939764,5.14147791982678,9.69978277149601e-06,0.00364844619622534,3.44189280782102,"MINDY1"
-1.20099789529678,7.68518531284549,-5.14023151545809,9.73693385077461e-06,0.00364844619622534,3.43838221464116,"CNIH3"
1.58485788505249,8.42805223494371,5.13210762955992,9.98256907383008e-06,0.00367599500480798,3.41550255392032,"XAF1"
1.54672260943715,8.44418559764692,5.116827322322,1.04613950792297e-05,0.00378702501868116,3.37247698693388,"ARHGEF26-AS1"
